RaceID,season,round,driver_id,constructor_id,finish_position,qualifying_position,grid_penalty,recent_form_5,driver_coef_rapm,driver_dnf_rate,constructor_coef_rapm,constructor_dnf_rate,constructor_wins_total,driver_constructor_synergy,track_complexity,altitude_m,tire_compound_start,avg_pit_stops_circuit,season_factor,incident_rate_hist_norm
colapinto_2025_7,2025,7,colapinto,alpine,16,15,1,11.866666666666667,0.5558655207784694,0.0,-0.880689837701428,0.0572916666666666,1.0,0.0,0.3697419039575544,26,2,1.848812134502924,2025,0.7499999992499999
bearman_2025_7,2025,7,bearman,haas,17,19,0,11.0,0.5861099481894334,0.0,-2.4367990749444086,0.0548387096774193,0.0,-11.0,0.3697419039575544,26,1,1.848812134502924,2025,0.7499999992499999
bortoleto_2025_7,2025,7,bortoleto,sauber,18,14,0,17.642857142857142,-1.003507480687276,0.0,-3.592846332665086,0.0490196078431372,0.0,-17.25,0.3697419039575544,26,2,1.848812134502924,2025,0.7499999992499999
norris_2025_8,2025,8,norris,mclaren,1,1,0,2.533333333333333,2.256341792739733,0.0296296296296296,1.640444410491373,0.0608974358974358,12.0,-6.661290322580645,0.352573475702242,7,2,1.619872291021672,2025,0.6666666659999999
leclerc_2025_8,2025,8,leclerc,ferrari,2,2,0,5.266666666666667,1.8770829263751327,0.0705128205128205,3.38740713357054,0.0448717948717948,19.0,-4.767241379310345,0.352573475702242,7,2,1.619872291021672,2025,0.6666666659999999
piastri_2025_8,2025,8,piastri,mclaren,3,3,0,1.8,1.977629873004852,0.0,1.640444410491373,0.0608974358974358,12.0,-6.5,0.352573475702242,7,2,1.619872291021672,2025,0.6666666659999999
max_verstappen_2025_8,2025,8,max_verstappen,red_bull,4,5,-1,2.6666666666666665,3.848858796610771,0.0448717948717948,3.3053837300072657,0.0673076923076923,69.0,-2.489208633093525,0.352573475702242,7,1,1.619872291021672,2025,0.6666666659999999
hamilton_2025_8,2025,8,hamilton,ferrari,5,4,3,6.0,0.8310558121330537,0.0129032258064516,3.38740713357054,0.0448717948717948,19.0,-6.833333333333333,0.352573475702242,7,1,1.619872291021672,2025,0.6666666659999999
hadjar_2025_8,2025,8,hadjar,rb,6,6,-1,10.2,0.3546787049590142,0.0,-1.1069103210777158,0.0,0.0,-10.333333333333334,0.352573475702242,7,2,1.619872291021672,2025,0.6666666659999999
ocon_2025_8,2025,8,ocon,haas,7,8,0,12.066666666666666,0.5674193679611083,0.0298507462686567,-2.499450058403144,0.0544871794871794,0.0,-11.666666666666666,0.352573475702242,7,2,1.619872291021672,2025,0.6666666659999999
lawson_2025_8,2025,8,lawson,rb,8,9,0,14.133333333333333,-1.3034242583667597,0.0,-1.1069103210777158,0.0,0.0,-13.666666666666666,0.352573475702242,7,2,1.619872291021672,2025,0.6666666659999999
albon_2025_8,2025,8,albon,williams,9,10,0,7.0,1.063967509154025,0.0357142857142857,-2.673391984000965,0.0546623794212218,0.0,-11.56896551724138,0.352573475702242,7,2,1.619872291021672,2025,0.6666666659999999
sainz_2025_8,2025,8,sainz,williams,10,11,0,9.2,1.5773219413734114,0.0516129032258064,-2.673391984000965,0.0546623794212218,0.0,-9.8,0.352573475702242,7,1,1.619872291021672,2025,0.6666666659999999
russell_2025_8,2025,8,russell,mercedes,11,14,0,4.733333333333333,0.0916932315080729,0.0444444444444444,4.721476130936131,0.0224358974358974,53.0,-5.073529411764706,0.352573475702242,7,1,1.619872291021672,2025,0.6666666659999999
bearman_2025_8,2025,8,bearman,haas,12,17,3,13.0,0.3498527543947681,0.0,-2.499450058403144,0.0544871794871794,0.0,-11.75,0.352573475702242,7,2,1.619872291021672,2025,0.6666666659999999
colapinto_2025_8,2025,8,colapinto,alpine,13,20,-2,13.533333333333331,0.175891606786332,0.0,-0.9887727318663392,0.056701030927835,1.0,-16.0,0.352573475702242,7,1,1.619872291021672,2025,0.6666666659999999
bortoleto_2025_8,2025,8,bortoleto,sauber,14,16,0,17.866666666666667,-1.2067829093741345,0.0,-3.60666637738174,0.048076923076923,0.0,-17.4,0.352573475702242,7,2,1.619872291021672,2025,0.6666666659999999
stroll_2025_8,2025,8,stroll,aston_martin,15,19,0,16.066666666666666,-0.6334952617175273,0.064516129032258,-0.4720847364419459,0.0206185567010309,0.0,-11.146341463414634,0.352573475702242,7,1,1.619872291021672,2025,0.6666666659999999
hulkenberg_2025_8,2025,8,hulkenberg,sauber,16,13,0,13.866666666666667,0.3432151063083977,0.05,-3.60666637738174,0.048076923076923,0.0,-13.166666666666666,0.352573475702242,7,2,1.619872291021672,2025,0.6666666659999999
tsunoda_2025_8,2025,8,tsunoda,red_bull,17,12,0,10.466666666666669,-1.096261416352897,0.0412371134020618,3.3053837300072657,0.0673076923076923,69.0,-10.25,0.352573475702242,7,3,1.619872291021672,2025,0.6666666659999999
antonelli_2025_8,2025,8,antonelli,mercedes,18,15,0,7.0,-0.3931181381649773,0.0,4.721476130936131,0.0224358974358974,53.0,-6.5,0.352573475702242,7,1,1.619872291021672,2025,0.6666666659999999
piastri_2025_9,2025,9,piastri,mclaren,1,1,0,2.2,2.0205550360992284,0.0,1.6982682158158495,0.0605095541401273,13.0,-6.431372549019608,0.2671460160400017,109,3,2.317394677169113,2025,0.4285714281428571
norris_2025_9,2025,9,norris,mclaren,2,2,0,2.0,2.296238418847681,0.0294117647058823,1.6982682158158495,0.0605095541401273,13.0,-6.616,0.2671460160400017,109,3,2.317394677169113,2025,0.4285714281428571
leclerc_2025_9,2025,9,leclerc,ferrari,3,7,0,4.333333333333333,1.932129372527853,0.0700636942675159,3.391381289500696,0.0445859872611464,19.0,-4.743589743589744,0.2671460160400017,109,3,2.317394677169113,2025,0.4285714281428571
russell_2025_9,2025,9,russell,mercedes,4,4,0,6.933333333333334,0.1301039448035542,0.0441176470588235,4.542763948720779,0.0222929936305732,53.0,-5.159420289855072,0.2671460160400017,109,3,2.317394677169113,2025,0.4285714281428571
hulkenberg_2025_9,2025,9,hulkenberg,sauber,5,16,-1,14.4,0.2489210904204381,0.0495049504950495,-3.6513819983522655,0.0471698113207547,0.0,-13.571428571428571,0.2671460160400017,109,3,2.317394677169113,2025,0.4285714281428571
hamilton_2025_9,2025,9,hamilton,ferrari,6,5,0,5.6,0.9929000133324604,0.0128205128205128,3.391381289500696,0.0445859872611464,19.0,-6.571428571428571,0.2671460160400017,109,3,2.317394677169113,2025,0.4285714281428571
hadjar_2025_9,2025,9,hadjar,rb,7,9,0,8.8,0.5543504853370571,0.0,-0.8727336987859091,0.0,0.0,-9.714285714285714,0.2671460160400017,109,3,2.317394677169113,2025,0.4285714281428571
gasly_2025_9,2025,9,gasly,alpine,8,8,0,11.666666666666666,0.603529379636858,0.0382165605095541,-1.0567030220878968,0.0561224489795918,1.0,-10.681818181818182,0.2671460160400017,109,3,2.317394677169113,2025,0.4285714281428571
alonso_2025_9,2025,9,alonso,aston_martin,9,10,0,12.6,1.661412405887957,0.0252100840336134,-0.4972958424744736,0.0204081632653061,0.0,-8.354166666666666,0.2671460160400017,109,3,2.317394677169113,2025,0.4285714281428571
max_verstappen_2025_9,2025,9,max_verstappen,red_bull,10,3,0,3.066666666666667,3.996172710414883,0.0445859872611464,3.133087243390557,0.0668789808917197,69.0,-2.5,0.2671460160400017,109,3,2.317394677169113,2025,0.4285714281428571
lawson_2025_9,2025,9,lawson,rb,11,13,0,12.066666666666666,-1.1867782486729357,0.0,-0.8727336987859091,0.0,0.0,-13.1,0.2671460160400017,109,3,2.317394677169113,2025,0.4285714281428571
bortoleto_2025_9,2025,9,bortoleto,sauber,12,12,0,16.733333333333334,-1.122316476855028,0.0,-3.6513819983522655,0.0471698113207547,0.0,-16.833333333333332,0.2671460160400017,109,3,2.317394677169113,2025,0.4285714281428571
tsunoda_2025_9,2025,9,tsunoda,red_bull,13,20,-1,12.333333333333334,-1.3444532649605527,0.0408163265306122,3.133087243390557,0.0668789808917197,69.0,-11.6,0.2671460160400017,109,2,2.317394677169113,2025,0.4285714281428571
sainz_2025_9,2025,9,sainz,williams,14,18,-1,9.266666666666667,1.5975554574975197,0.0512820512820512,-2.636731329114082,0.0543130990415335,0.0,-9.833333333333334,0.2671460160400017,109,3,2.317394677169113,2025,0.4285714281428571
colapinto_2025_9,2025,9,colapinto,alpine,15,19,-1,13.666666666666666,0.0581111568338995,0.0,-1.0567030220878968,0.0561224489795918,1.0,-14.5,0.2671460160400017,109,3,2.317394677169113,2025,0.4285714281428571
ocon_2025_9,2025,9,ocon,haas,16,17,-1,10.6,0.6947571758052983,0.0296296296296296,-2.387933737325544,0.054140127388535,0.0,-11.0,0.2671460160400017,109,3,2.317394677169113,2025,0.4285714281428571
bearman_2025_9,2025,9,bearman,haas,17,15,-1,13.133333333333333,0.324537089250806,0.0,-2.387933737325544,0.054140127388535,0.0,-11.77777777777778,0.2671460160400017,109,3,2.317394677169113,2025,0.4285714281428571
russell_2025_10,2025,10,russell,mercedes,1,1,0,6.4,0.1312215695806226,0.0437956204379562,4.565837554399386,0.0221518987341772,53.0,-5.142857142857143,0.3327774678263724,7,2,1.605359477124183,2025,0.7999999992
max_verstappen_2025_10,2025,10,max_verstappen,red_bull,2,2,0,5.266666666666667,3.988203372454698,0.0443037974683544,3.014064288112047,0.0664556962025316,69.0,-2.5531914893617023,0.3327774678263724,7,2,1.605359477124183,2025,0.7999999992
antonelli_2025_10,2025,10,antonelli,mercedes,3,4,0,10.666666666666666,-1.0438875354423378,0.0,4.565837554399386,0.0221518987341772,53.0,-8.142857142857142,0.3327774678263724,7,2,1.605359477124183,2025,0.7999999992
piastri_2025_10,2025,10,piastri,mclaren,4,3,0,1.933333333333333,2.0883895496873577,0.0,1.741976014165638,0.060126582278481,14.0,-6.326923076923077,0.3327774678263724,7,2,1.605359477124183,2025,0.7999999992
leclerc_2025_10,2025,10,leclerc,ferrari,5,8,0,3.866666666666666,1.9088454887514856,0.0696202531645569,3.430625995578902,0.0443037974683544,19.0,-4.728813559322034,0.3327774678263724,7,1,1.605359477124183,2025,0.7999999992
hamilton_2025_10,2025,10,hamilton,ferrari,6,5,0,5.666666666666667,0.955119654076658,0.0127388535031847,3.430625995578902,0.0443037974683544,19.0,-6.5,0.3327774678263724,7,2,1.605359477124183,2025,0.7999999992
alonso_2025_10,2025,10,alonso,aston_martin,7,6,0,11.4,1.656739869342274,0.025,-0.5093073571158534,0.0203045685279187,0.0,-8.36734693877551,0.3327774678263724,7,2,1.605359477124183,2025,0.7999999992
hulkenberg_2025_10,2025,10,hulkenberg,sauber,8,13,-2,11.2,0.4767396796551389,0.0490196078431372,-3.469061529963961,0.0462962962962962,0.0,-12.5,0.3327774678263724,7,2,1.605359477124183,2025,0.7999999992
ocon_2025_10,2025,10,ocon,haas,9,15,-1,12.0,0.6469009226243794,0.0294117647058823,-2.573560854659948,0.0537974683544303,0.0,-11.625,0.3327774678263724,7,1,1.605359477124183,2025,0.7999999992
sainz_2025_10,2025,10,sainz,williams,10,17,-1,10.666666666666666,1.5191500879272952,0.0509554140127388,-2.6750727270801544,0.0539682539682539,0.0,-10.428571428571429,0.3327774678263724,7,1,1.605359477124183,2025,0.7999999992
bearman_2025_10,2025,10,bearman,haas,11,14,-1,14.666666666666666,0.1677324131173536,0.0,-2.573560854659948,0.0537974683544303,0.0,-12.3,0.3327774678263724,7,2,1.605359477124183,2025,0.7999999992
tsunoda_2025_10,2025,10,tsunoda,red_bull,12,11,7,12.8,-1.4656668836012183,0.0404040404040404,3.014064288112047,0.0664556962025316,69.0,-11.833333333333334,0.3327774678263724,7,1,1.605359477124183,2025,0.7999999992
colapinto_2025_10,2025,10,colapinto,alpine,13,12,-2,14.333333333333334,-0.1549096969951282,0.0,-1.066466657336374,0.0555555555555555,1.0,-14.666666666666666,0.3327774678263724,7,2,1.605359477124183,2025,0.7999999992
bortoleto_2025_10,2025,10,bortoleto,sauber,14,16,-1,14.933333333333334,-1.0294837580669025,0.0,-3.469061529963961,0.0462962962962962,0.0,-16.142857142857142,0.3327774678263724,7,1,1.605359477124183,2025,0.7999999992
gasly_2025_10,2025,10,gasly,alpine,15,20,0,10.533333333333331,0.6337424715314601,0.0379746835443038,-1.066466657336374,0.0555555555555555,1.0,-10.622222222222222,0.3327774678263724,7,1,1.605359477124183,2025,0.7999999992
hadjar_2025_10,2025,10,hadjar,rb,16,9,3,7.866666666666666,0.7002148173325456,0.0,-0.7780971040767521,0.0,0.0,-9.375,0.3327774678263724,7,2,1.605359477124183,2025,0.7999999992
stroll_2025_10,2025,10,stroll,aston_martin,17,18,-1,15.466666666666669,-0.6592105892601801,0.0641025641025641,-0.5093073571158534,0.0203045685279187,0.0,-11.19277108433735,0.3327774678263724,7,1,1.605359477124183,2025,0.7999999992
norris_2025_11,2025,11,norris,mclaren,1,1,0,1.8666666666666667,2.306688783299796,0.0289855072463768,1.742564777245146,0.0597484276729559,14.0,-6.579365079365079,0.2040016061500845,678,2,2.0760354292346035,2025,0.777777777
piastri_2025_11,2025,11,piastri,mclaren,2,3,0,2.6666666666666665,2.1381358310840297,0.0,1.742564777245146,0.0597484276729559,14.0,-6.283018867924528,0.2040016061500845,678,2,2.0760354292346035,2025,0.777777777
leclerc_2025_11,2025,11,leclerc,ferrari,3,2,0,4.133333333333334,1.9098308478665973,0.0691823899371069,3.425234879161693,0.0440251572327044,19.0,-4.73109243697479,0.2040016061500845,678,2,2.0760354292346035,2025,0.777777777
hamilton_2025_11,2025,11,hamilton,ferrari,4,4,0,5.666666666666667,0.8945473109596785,0.0126582278481012,3.425234879161693,0.0440251572327044,19.0,-6.444444444444445,0.2040016061500845,678,2,2.0760354292346035,2025,0.777777777
russell_2025_11,2025,11,russell,mercedes,5,5,0,4.733333333333333,0.1414476355866232,0.0434782608695652,4.648331822778573,0.0220125786163522,54.0,-5.084507042253521,0.2040016061500845,678,2,2.0760354292346035,2025,0.777777777
lawson_2025_11,2025,11,lawson,rb,6,6,0,11.266666666666667,-1.158481424496946,0.0,-0.8265498147108156,0.0,0.0,-12.909090909090908,0.2040016061500845,678,2,2.0760354292346035,2025,0.777777777
alonso_2025_11,2025,11,alonso,aston_martin,7,11,0,9.666666666666666,1.7336619462202458,0.024793388429752,-0.5417575261093728,0.0201005025125628,0.0,-8.34,0.2040016061500845,678,2,2.0760354292346035,2025,0.777777777
bortoleto_2025_11,2025,11,bortoleto,sauber,8,8,0,14.266666666666667,-1.0419611909433446,0.0,-3.354389778592657,0.0454545454545454,0.0,-15.875,0.2040016061500845,678,2,2.0760354292346035,2025,0.777777777
hulkenberg_2025_11,2025,11,hulkenberg,sauber,9,20,0,9.733333333333333,0.5551391113617901,0.0485436893203883,-3.354389778592657,0.0454545454545454,0.0,-12.0,0.2040016061500845,678,3,2.0760354292346035,2025,0.777777777
ocon_2025_11,2025,11,ocon,haas,10,17,0,11.2,0.7615429057329619,0.0291970802919708,-2.561069810396949,0.0534591194968553,0.0,-11.333333333333334,0.2040016061500845,678,2,2.0760354292346035,2025,0.777777777
bearman_2025_11,2025,11,bearman,haas,11,15,0,13.733333333333333,0.2373004290201421,0.0,-2.561069810396949,0.0534591194968553,0.0,-12.181818181818182,0.2040016061500845,678,3,2.0760354292346035,2025,0.777777777
hadjar_2025_11,2025,11,hadjar,rb,12,13,0,10.333333333333334,0.4219835742539582,0.0,-0.8265498147108156,0.0,0.0,-10.11111111111111,0.2040016061500845,678,3,2.0760354292346035,2025,0.777777777
gasly_2025_11,2025,11,gasly,alpine,13,10,0,11.933333333333334,0.6149821890285394,0.0377358490566037,-1.1678000929623644,0.055,1.0,-10.717391304347826,0.2040016061500845,678,3,2.0760354292346035,2025,0.777777777
stroll_2025_11,2025,11,stroll,aston_martin,14,16,0,15.866666666666667,-0.7205523843592211,0.0636942675159235,-0.5417575261093728,0.0201005025125628,0.0,-11.261904761904765,0.2040016061500845,678,2,2.0760354292346035,2025,0.777777777
colapinto_2025_11,2025,11,colapinto,alpine,15,14,0,14.0,-0.2238644494162443,0.0,-1.1678000929623644,0.055,1.0,-14.25,0.2040016061500845,678,3,2.0760354292346035,2025,0.777777777
tsunoda_2025_11,2025,11,tsunoda,red_bull,16,18,0,12.866666666666667,-1.509659934197642,0.04,2.955358912708144,0.0660377358490566,69.0,-11.857142857142858,0.2040016061500845,678,2,2.0760354292346035,2025,0.777777777
norris_2025_12,2025,12,norris,mclaren,1,3,0,1.4666666666666666,2.333421956512616,0.0287769784172661,1.7731087796561078,0.059375,15.0,-6.535433070866142,0.4265178828007788,145,0,2.230435156518748,2025,0.7499999992499999
piastri_2025_12,2025,12,piastri,mclaren,2,2,0,2.533333333333333,2.182663685725954,0.0,1.7731087796561078,0.059375,15.0,-6.203703703703703,0.4265178828007788,145,0,2.230435156518748,2025,0.7499999992499999
hulkenberg_2025_12,2025,12,hulkenberg,sauber,3,19,0,9.066666666666666,0.5917753790549156,0.048076923076923,-3.221420971474851,0.0446428571428571,0.0,-11.7,0.4265178828007788,145,0,2.230435156518748,2025,0.7499999992499999
hamilton_2025_12,2025,12,hamilton,ferrari,4,5,0,5.066666666666666,0.9084866368438476,0.0125786163522012,3.4536733822435983,0.04375,19.0,-6.2,0.4265178828007788,145,0,2.230435156518748,2025,0.7499999992499999
max_verstappen_2025_12,2025,12,max_verstappen,red_bull,5,1,0,4.533333333333333,4.158753413092976,0.04375,2.815533029244331,0.065625,69.0,-2.5492957746478875,0.4265178828007788,145,0,2.230435156518748,2025,0.7499999992499999
gasly_2025_12,2025,12,gasly,alpine,6,10,-2,12.533333333333331,0.6047745128569367,0.0375,-1.2652829998730657,0.0544554455445544,1.0,-10.76595744680851,0.4265178828007788,145,0,2.230435156518748,2025,0.7499999992499999
stroll_2025_12,2025,12,stroll,aston_martin,7,18,-1,15.266666666666667,-0.7583040872580487,0.0632911392405063,-0.5648138283206109,0.0199004975124378,0.0,-11.294117647058824,0.4265178828007788,145,0,2.230435156518748,2025,0.7499999992499999
albon_2025_12,2025,12,albon,williams,8,14,-1,7.333333333333333,1.13677418093477,0.0344827586206896,-2.6607928465731168,0.0532915360501567,0.0,-11.52542372881356,0.4265178828007788,145,0,2.230435156518748,2025,0.7499999992499999
alonso_2025_12,2025,12,alonso,aston_martin,9,9,-2,8.466666666666667,1.7813083376680474,0.0245901639344262,-0.5648138283206109,0.0199004975124378,0.0,-8.313725490196079,0.4265178828007788,145,0,2.230435156518748,2025,0.7499999992499999
russell_2025_12,2025,12,russell,mercedes,10,4,0,4.666666666666667,0.1404605527743468,0.0431654676258992,4.632615876868469,0.021875,54.0,-5.083333333333333,0.4265178828007788,145,1,2.230435156518748,2025,0.7499999992499999
bearman_2025_12,2025,12,bearman,haas,11,8,10,12.733333333333333,0.2944006120590801,0.0,-2.566870517547938,0.053125,0.0,-12.083333333333334,0.4265178828007788,145,1,2.230435156518748,2025,0.7499999992499999
sainz_2025_12,2025,12,sainz,williams,12,11,-2,10.733333333333333,1.5060355929903195,0.050314465408805,-2.6607928465731168,0.0532915360501567,0.0,-10.375,0.4265178828007788,145,0,2.230435156518748,2025,0.7499999992499999
ocon_2025_12,2025,12,ocon,haas,13,15,-1,10.666666666666666,0.835639108162696,0.0289855072463768,-2.566870517547938,0.053125,0.0,-11.2,0.4265178828007788,145,0,2.230435156518748,2025,0.7499999992499999
leclerc_2025_12,2025,12,leclerc,ferrari,14,6,0,3.6,1.890079112863749,0.06875,3.4536733822435983,0.04375,19.0,-4.716666666666667,0.4265178828007788,145,2,2.230435156518748,2025,0.7499999992499999
tsunoda_2025_12,2025,12,tsunoda,red_bull,15,12,-1,14.066666666666666,-1.6824639772854584,0.0396039603960396,2.815533029244331,0.065625,69.0,-12.375,0.4265178828007788,145,0,2.230435156518748,2025,0.7499999992499999
piastri_2025_13,2025,13,piastri,mclaren,1,2,0,2.333333333333333,2.231960406019942,0.0,1.803426189355032,0.0590062111801242,16.0,-6.127272727272727,0.5275354429250173,401,2,1.914297385620915,2025,0.5714285708571428
norris_2025_13,2025,13,norris,mclaren,2,1,0,1.2666666666666666,2.367179234089261,0.0285714285714285,1.803426189355032,0.0590062111801242,16.0,-6.4921875,0.5275354429250173,401,1,1.914297385620915,2025,0.5714285708571428
leclerc_2025_13,2025,13,leclerc,ferrari,3,3,0,7.0,1.7422033527266616,0.0683229813664596,3.457468722333578,0.0434782608695652,19.0,-4.793388429752066,0.5275354429250173,401,2,1.914297385620915,2025,0.5714285708571428
max_verstappen_2025_13,2025,13,max_verstappen,red_bull,4,4,0,4.8,4.231005557920183,0.0434782608695652,2.6919114288964723,0.0652173913043478,69.0,-2.5664335664335662,0.5275354429250173,401,2,1.914297385620915,2025,0.5714285708571428
russell_2025_13,2025,13,russell,mercedes,5,6,0,6.133333333333334,0.0889477562669605,0.0428571428571428,4.594594186506394,0.0217391304347826,54.0,-5.1506849315068495,0.5275354429250173,401,2,1.914297385620915,2025,0.5714285708571428
albon_2025_13,2025,13,albon,williams,6,5,0,7.333333333333333,1.2037620047154116,0.0341880341880341,-2.6583567818359337,0.0529595015576324,0.0,-11.466666666666669,0.5275354429250173,401,2,1.914297385620915,2025,0.5714285708571428
hamilton_2025_13,2025,13,hamilton,ferrari,7,16,2,4.733333333333333,0.9495603886252224,0.0125,3.457468722333578,0.0434782608695652,19.0,-6.0,0.5275354429250173,401,2,1.914297385620915,2025,0.5714285708571428
lawson_2025_13,2025,13,lawson,rb,8,9,0,9.2,-0.9862437477510194,0.0,-0.6850487163819,0.0,0.0,-12.333333333333334,0.5275354429250173,401,2,1.914297385620915,2025,0.5714285708571428
bortoleto_2025_13,2025,13,bortoleto,sauber,9,10,0,11.866666666666667,-0.8479435828248948,0.0,-3.0673332060982648,0.043859649122807,0.0,-15.0,0.5275354429250173,401,2,1.914297385620915,2025,0.5714285708571428
gasly_2025_13,2025,13,gasly,alpine,10,13,0,10.4,0.6440702735605018,0.0372670807453416,-1.223967348163139,0.0539215686274509,1.0,-10.666666666666666,0.5275354429250173,401,2,1.914297385620915,2025,0.5714285708571428
bearman_2025_13,2025,13,bearman,haas,11,12,0,11.866666666666667,0.3890854049868589,0.0,-2.6414217825859136,0.0527950310559006,0.0,-12.0,0.5275354429250173,401,2,1.914297385620915,2025,0.5714285708571428
hulkenberg_2025_13,2025,13,hulkenberg,sauber,12,14,0,6.733333333333333,0.7714278516324512,0.0476190476190476,-3.0673332060982648,0.043859649122807,0.0,-10.909090909090908,0.5275354429250173,401,2,1.914297385620915,2025,0.5714285708571428
tsunoda_2025_13,2025,13,tsunoda,red_bull,13,7,0,14.533333333333331,-1.7924263975701624,0.0392156862745098,2.6919114288964723,0.0652173913043478,69.0,-12.666666666666666,0.5275354429250173,401,2,1.914297385620915,2025,0.5714285708571428
stroll_2025_13,2025,13,stroll,aston_martin,14,20,-4,12.466666666666669,-0.7140655006401714,0.0628930817610062,-0.5432732993427549,0.0197044334975369,0.0,-11.244186046511627,0.5275354429250173,401,2,1.914297385620915,2025,0.5714285708571428
ocon_2025_13,2025,13,ocon,haas,15,11,0,11.4,0.7985086079193481,0.0287769784172661,-2.6414217825859136,0.0527950310559006,0.0,-11.363636363636363,0.5275354429250173,401,2,1.914297385620915,2025,0.5714285708571428
antonelli_2025_13,2025,13,antonelli,mercedes,16,18,1,8.533333333333333,-0.8672622730062493,0.0,4.594594186506394,0.0217391304347826,54.0,-7.5,0.5275354429250173,401,2,1.914297385620915,2025,0.5714285708571428
alonso_2025_13,2025,13,alonso,aston_martin,17,19,1,8.2,1.748274380142195,0.024390243902439,-0.5432732993427549,0.0197044334975369,0.0,-8.326923076923077,0.5275354429250173,401,2,1.914297385620915,2025,0.5714285708571428
sainz_2025_13,2025,13,sainz,williams,18,15,2,11.333333333333334,1.4815902963965968,0.05,-2.6583567818359337,0.0529595015576324,0.0,-10.555555555555555,0.5275354429250173,401,2,1.914297385620915,2025,0.5714285708571428
colapinto_2025_13,2025,13,colapinto,alpine,19,17,-2,14.266666666666667,-0.400561412790262,0.0,-1.223967348163139,0.0539215686274509,1.0,-14.4,0.5275354429250173,401,2,1.914297385620915,2025,0.5714285708571428
hadjar_2025_13,2025,13,hadjar,rb,20,8,0,11.066666666666666,0.2637363623327763,0.0,-0.6850487163819,0.0,0.0,-10.3,0.5275354429250173,401,2,1.914297385620915,2025,0.5714285708571428
norris_2025_14,2025,14,norris,mclaren,1,3,0,1.4666666666666666,2.390501622680897,0.0283687943262411,1.8740935535556067,0.0586419753086419,17.0,-6.457364341085271,0.2194926526687207,264,2,2.3493688973565137,2025,0.4285714281428571
piastri_2025_14,2025,14,piastri,mclaren,2,2,0,1.8666666666666667,2.3020006228797723,0.0,1.8740935535556067,0.0586419753086419,17.0,-6.035714285714286,0.2194926526687207,264,2,2.3493688973565137,2025,0.4285714281428571
russell_2025_14,2025,14,russell,mercedes,3,4,0,5.733333333333333,0.1608293629186526,0.0425531914893617,4.550053654451904,0.0216049382716049,54.0,-5.148648648648648,0.2194926526687207,264,2,2.3493688973565137,2025,0.4285714281428571
leclerc_2025_14,2025,14,leclerc,ferrari,4,1,0,6.2,1.7465090191600376,0.0679012345679012,3.518744127328051,0.0432098765432098,19.0,-4.778688524590164,0.2194926526687207,264,2,2.3493688973565137,2025,0.4285714281428571
alonso_2025_14,2025,14,alonso,aston_martin,5,5,0,11.0,1.6938189678412872,0.0241935483870967,-0.6112384670969329,0.0195121951219512,0.0,-8.49056603773585,0.2194926526687207,264,2,2.3493688973565137,2025,0.4285714281428571
bortoleto_2025_14,2025,14,bortoleto,sauber,6,7,0,10.466666666666669,-0.6132058555078842,0.0,-2.996293911518442,0.043103448275862,0.0,-14.4,0.2194926526687207,264,2,2.3493688973565137,2025,0.4285714281428571
stroll_2025_14,2025,14,stroll,aston_martin,7,6,0,12.6,-0.6697093655706369,0.0625,-0.6112384670969329,0.0195121951219512,0.0,-11.275862068965518,0.2194926526687207,264,2,2.3493688973565137,2025,0.4285714281428571
lawson_2025_14,2025,14,lawson,rb,8,9,0,8.466666666666667,-0.8079405768899182,0.0,-0.7004814696250444,0.0,0.0,-12.0,0.2194926526687207,264,2,2.3493688973565137,2025,0.4285714281428571
max_verstappen_2025_14,2025,14,max_verstappen,red_bull,9,8,0,4.666666666666667,4.3105156792633,0.0432098765432098,2.6230769731679904,0.0648148148148148,69.0,-2.576388888888889,0.2194926526687207,264,2,2.3493688973565137,2025,0.4285714281428571
antonelli_2025_14,2025,14,antonelli,mercedes,10,15,0,10.933333333333334,-1.333797039311086,0.0,4.550053654451904,0.0216049382716049,54.0,-8.444444444444445,0.2194926526687207,264,2,2.3493688973565137,2025,0.4285714281428571
hadjar_2025_14,2025,14,hadjar,rb,11,10,0,14.4,-0.1587920734282157,0.0,-0.7004814696250444,0.0,0.0,-11.181818181818182,0.2194926526687207,264,2,2.3493688973565137,2025,0.4285714281428571
hamilton_2025_14,2025,14,hamilton,ferrari,12,12,0,5.4,0.9848466495303456,0.0124223602484472,3.518744127328051,0.0432098765432098,19.0,-6.083333333333333,0.2194926526687207,264,1,2.3493688973565137,2025,0.4285714281428571
hulkenberg_2025_14,2025,14,hulkenberg,sauber,13,19,-1,8.0,0.7955411644056521,0.0471698113207547,-2.996293911518442,0.043103448275862,0.0,-11.0,0.2194926526687207,264,3,2.3493688973565137,2025,0.4285714281428571
sainz_2025_14,2025,14,sainz,williams,14,13,0,13.733333333333333,1.374619841994238,0.0496894409937888,-2.6847910914210344,0.0526315789473684,0.0,-11.3,0.2194926526687207,264,3,2.3493688973565137,2025,0.4285714281428571
albon_2025_14,2025,14,albon,williams,15,20,-1,6.933333333333334,1.356291546975496,0.0338983050847457,-2.6847910914210344,0.0526315789473684,0.0,-11.37704918032787,0.2194926526687207,264,3,2.3493688973565137,2025,0.4285714281428571
